x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,y,y0
0.440860106,0.449665653,0.12898701,0.637932517,0.331158066,0.278161944,0.176674939,0.401619168,0.17835051,0.08449152,17.45201925,1
0.728224994,0.724011526,0.438444512,0.560514626,0.468746015,0.922968468,0.271518509,0.454946593,0.030782407,0.665354555,17.19900962,1
0.271167287,0.518102961,0.342617999,0.237710613,0.902659558,0.472582904,0.679404015,0.407284445,0.238293112,0.284448079,10.45042693,1
0.888808579,0.860398698,0.056317658,0.646140835,0.499890167,0.227238319,0.276342385,0.985191485,0.122444138,0.349504812,20.50624875,2
0.157233454,0.894268405,0.921430592,0.968047833,0.623031574,0.629209411,0.794803024,0.426965423,0.72230652,0.955486621,19.54260432,1
0.533353215,0.355423183,0.779280405,0.088962887,0.3863877,0.837428396,0.335536958,0.802934498,0.968017748,0.10469093,11.51477783,1
0.899447782,0.562938835,0.341016018,0.384097167,0.78517359,0.133210211,0.546894921,0.114795328,0.67323374,0.348945293,16.59449213,1
0.033192656,0.015703285,0.539962286,0.802405962,0.83309775,0.689537045,0.28375421,0.627526063,0.865325629,0.079059725,11.97210271,1
0.847560303,0.970570732,0.008981986,0.135147407,0.852450951,0.604264195,0.329975243,0.406514144,0.730449485,0.824779673,16.19354962,1
0.974504282,0.523732996,0.891992576,0.451574334,0.779818004,0.832517634,0.785585956,0.016356239,0.873425447,0.808847002,21.86312227,2
0.508828938,0.504827268,0.126825594,0.778757612,0.109477265,0.25311259,0.953069351,0.046092245,0.97686863,0.381180262,19.4610141,1
0.942316632,0.693920296,0.019526064,0.950976426,0.46232272,0.9250567,0.507799427,0.611213965,0.2253969,0.93152489,25.62283197,2
0.898036773,0.055986769,0.453151638,0.275324399,0.505039749,0.187083281,0.124863038,0.020553005,0.28483877,0.236216451,6.881241822,0
0.44510749,0.511432269,0.067750949,0.065298876,0.925730228,0.181326496,0.044902405,0.178473796,0.850795138,0.581693322,13.55956481,1
0.139630688,0.288055753,0.752226761,0.838981624,0.511282578,0.760861456,0.539505895,0.211074696,0.90944723,0.6851319,13.49093215,1
0.381473893,0.557496264,0.800810694,0.930053706,0.287490501,0.429718497,0.962569789,0.256608055,0.996654215,0.746268511,19.38719564,1
0.854624176,0.355907607,0.399266512,0.763801232,0.020923105,0.051069774,0.841723863,0.064285227,0.68393732,0.213533099,15.64306974,1
0.373919476,0.411732685,0.719208192,0.516422253,0.079499731,0.732629574,0.851997002,0.937158083,0.60744005,0.16648746,11.18086411,1
0.709915345,0.494678185,0.57085177,0.036090807,0.064141767,0.576870801,0.961661405,0.513395263,0.544362248,0.618191654,11.6871299,1
0.94722018,0.355941293,0.72557396,0.916172166,0.887084665,0.485151381,0.511787004,0.122304716,0.31516888,0.499587171,23.96748177,2
0.349599822,0.844135484,0.524817856,0.666420778,0.98545512,0.974844377,0.408104226,0.572019873,0.925347019,0.415188626,19.57156916,1
0.651983262,0.836634787,0.856997284,0.689309041,0.286163585,0.00203688,0.728175739,0.523456644,0.177800932,0.247023887,19.9107606,1
0.281298293,0.089290177,0.612602613,0.238700058,0.959399041,0.644762488,0.701820759,0.960679739,0.769967524,0.034699203,8.21864799,0
0.429610876,0.048585664,0.882004922,0.701143041,0.556810545,0.961707935,0.177280754,0.243094105,0.426182914,0.321062929,11.75896842,1
0.16375578,0.945491016,0.772136609,0.665328765,0.541810802,0.011885156,0.072339714,0.11849723,0.057666274,0.16676076,16.3920791,1
0.285685857,0.226216996,0.742502571,0.94826227,0.722916693,0.979970673,0.479267059,0.772863977,0.666848107,0.655850732,15.85105049,1
0.621542248,0.666428195,0.935144822,0.881822608,0.335986173,0.211624105,0.018270164,0.651136668,0.86462446,0.533212276,23.86459189,2
0.254968721,0.03043709,0.610053338,0.506562774,0.116334117,0.485278804,0.350369238,0.050514957,0.502835149,0.54534171,7.423012623,0
0.090880604,0.801664151,0.161504851,0.873700517,0.064501842,0.286609804,0.402949919,0.16768621,0.129346866,0.028140138,14.03295793,1
0.591034241,0.958489235,0.126375272,0.524865565,0.8916215,0.478443229,0.487707591,0.033322296,0.204762484,0.958705964,22.35329035,2
0.945097079,0.098202272,0.544002735,0.45050211,0.880475422,0.889747766,0.145290168,0.077960422,0.203531894,0.963153204,10.94806051,1
0.846434782,0.128005686,0.842376361,0.086235453,0.83537926,0.466042361,0.862865933,0.927291809,0.815207141,0.19976677,11.56718136,1
0.160462684,0.240592638,0.819150807,0.51077303,0.305258575,0.157455051,0.628080583,0.792604045,0.260273373,0.171488256,9.463372348,0
0.449361409,0.068139083,0.652236119,0.220810495,0.59708126,0.729001058,0.840579037,0.923830775,0.863959636,0.339257227,6.879548744,0
0.839066781,0.060561449,0.555503957,0.173730561,0.546097973,0.365580997,0.106923494,0.331013247,0.006825207,0.316268376,5.881199554,0
0.817229987,0.628182099,0.162486789,0.742012438,0.221070093,0.282514534,0.49408652,0.504219603,0.24221126,0.935884611,20.81774656,2
0.337550535,0.140949741,0.629960222,0.453240776,0.048665531,0.789120381,0.265048593,0.520538601,0.594552167,0.851489653,7.015215241,0
0.863189972,0.803772984,0.496423042,0.006213415,0.511337643,0.921200461,0.611326892,0.693765528,0.49539475,0.307575508,10.29910379,1
0.776243003,0.527149286,0.555130568,0.655497239,0.363263348,0.894246418,0.195007655,0.143251306,0.40250522,0.84339139,18.8810712,1
0.471016564,0.966822686,0.981770889,0.29654838,0.114327198,0.336487829,0.898104052,0.60896346,0.224700016,0.797856999,17.95875546,1
0.125762788,0.864338302,0.322751002,0.701461948,0.270557344,0.156522922,0.900697077,0.858734806,0.797985635,0.581917652,12.89608037,1
0.05478676,0.938994042,0.31728012,0.867526141,0.942629661,0.870055693,0.698151686,0.371102317,0.932861813,0.495853587,15.44612758,1
0.723005293,0.638799184,0.881723767,0.357608597,0.02295226,0.620520056,0.799782702,0.846308658,0.098033827,0.081542426,16.61457893,1
0.833383009,0.260308431,0.607037964,0.96468242,0.518259367,0.057850462,0.983842081,0.900298456,0.026570225,0.713650453,20.18996788,2
0.859003813,0.668513197,0.89049251,0.178052468,0.200169959,0.848223857,0.76103921,0.246028982,0.730711096,0.667297603,15.52895055,1
0.284244934,0.107383678,0.484920871,0.31731035,0.56529036,0.535411376,0.436652638,0.415246064,0.870744326,0.461206869,5.565852267,0
0.214129516,0.222740442,0.745333813,0.62188002,0.931737648,0.977938365,0.59062227,0.515635629,0.431325557,0.413405266,13.39637107,1
0.766651138,0.776477663,0.591568473,0.916072553,0.625106666,0.170413401,0.368211115,0.819718329,0.708807923,0.926973269,21.67483807,2
0.588918894,0.27792078,0.036032988,0.832346661,0.505691837,0.952138817,0.715001823,0.08560047,0.757615979,0.434551632,19.31142986,1
0.659250928,0.548985296,0.266005007,0.782915084,0.718482047,0.808646798,0.654724862,0.887039336,0.20378571,0.837055106,20.96899169,2
0.474007531,0.622740482,0.735725931,0.371011681,0.83469286,0.639861478,0.162638115,0.210018484,0.943074293,0.451973408,18.58335192,1
0.459208886,0.948763435,0.510669401,0.248315151,0.175488029,0.778894926,0.677884284,0.969712014,0.202566906,0.292974152,13.72095,1
0.461805293,0.277728158,0.884939837,0.778031698,0.129693921,0.51689354,0.511276656,0.658748857,0.937386085,0.364961124,16.58761476,1
0.035360777,0.905296212,0.294677427,0.142643152,0.812064564,0.777592239,0.010743905,0.844153158,0.260013354,0.68132789,7.601877946,0
0.153844634,0.236347932,0.266193837,0.606330203,0.610935384,0.202252899,0.62559162,0.648027684,0.750293157,0.897529215,11.09623894,1
0.358170879,0.691803109,0.181331129,0.289893898,0.748528461,0.173223246,0.098909089,0.809415589,0.697672314,0.68945131,14.49831009,1
0.69331716,0.672832479,0.811284538,0.37281938,0.636522425,0.293306303,0.697017473,0.913993263,0.456822019,0.095240048,19.46245215,1
0.081868637,0.037837356,0.275201021,0.186101426,0.115870235,0.964122267,0.344272627,0.906133888,0.176385212,0.593534222,4.103239769,0
0.911170108,0.639419656,0.859546113,0.898537092,0.152172823,0.460988394,0.638937164,0.712655394,0.814515918,0.436271691,20.7777573,2
0.01827712,0.685627418,0.56711935,0.350430718,0.732843909,0.455537035,0.542937702,0.012630828,0.872018341,0.734998703,8.54647705,0
0.021493817,0.592203348,0.563736195,0.357337632,0.576876597,0.728468897,0.481650141,0.212755474,0.749313587,0.830453921,5.576561628,0
0.513923549,0.158218979,0.51771302,0.887918078,0.72273205,0.732438324,0.253124737,0.695269229,0.028756376,0.0936818,14.87430756,1
0.473319925,0.448801412,0.371476459,0.442707172,0.349342803,0.294711165,0.328542321,0.077456599,0.888376447,0.386553665,12.42618791,1
0.528032485,0.624675193,0.331178169,0.680948484,0.346177923,0.271959136,0.77615826,0.666471146,0.330940322,0.27711965,17.43818042,1
0.760354667,0.341741185,0.659252987,0.875103869,0.424581525,0.103195133,0.693790475,0.493834122,0.407369063,0.940142092,19.98049126,1
0.729317875,0.564323814,0.573094071,0.07116037,0.202320987,0.225147687,0.014196293,0.058828637,0.416815286,0.465075427,10.59173197,1
0.80100469,0.823999313,0.514998608,0.851051248,0.097139703,0.090658985,0.900078815,0.031758481,0.449428446,0.597178256,20.08718966,2
0.067723609,0.116218819,0.277937533,0.501258023,0.485817771,0.584505706,0.48898251,0.322652692,0.108928707,0.615672257,7.70673367,0
0.886369391,0.924574748,0.505886017,0.765067586,0.918880692,0.041215464,0.90502088,0.575485637,0.200351256,0.570306679,16.63491528,1
0.092029633,0.106719891,0.012856583,0.933883123,0.366202671,0.321126237,0.950319871,0.887622304,0.663238767,0.609976781,15.02523431,1
0.946922934,0.688567796,0.793818711,0.494681142,0.527324129,0.727530916,0.217788626,0.279378377,0.062250662,0.665684143,17.82905519,1
0.487991756,0.228401994,0.616992149,0.250459603,0.552651409,0.656748472,0.192902989,0.457847333,0.967549574,0.23138933,7.638071637,0
0.692791793,0.009125172,0.79361336,0.383738899,0.323076851,0.798937771,0.351655865,0.29392866,0.721218622,0.007455399,6.391254993,0
0.194037765,0.200013484,0.227633281,0.844597836,0.877229483,0.003739442,0.538008798,0.040037723,0.721433429,0.323774459,15.08886006,1
0.345738865,0.937345141,0.676341928,0.966152983,0.215343078,0.386106402,0.934084512,0.740149122,0.882987462,0.173344237,19.3368806,1
0.37995958,0.912348965,0.084372811,0.523401116,0.956271666,0.356583712,0.838686503,0.967009988,0.231024757,0.874478058,23.30940506,2
0.143343937,0.665152889,0.785255034,0.319555889,0.076689439,0.798523468,0.904867679,0.520079732,0.409470369,0.057516747,9.122139419,0
0.267569377,0.618155567,0.202593357,0.137384304,0.796609144,0.496659286,0.589774504,0.92485812,0.441374249,0.66153939,12.49304238,1
0.676169964,0.178896273,0.921444111,0.503960487,0.408431733,0.293463372,0.704324211,0.497484994,0.837535338,0.715248299,16.50391788,1
0.060453138,0.073678126,0.114476899,0.613631833,0.164023699,0.409866873,0.651717878,0.585183753,0.4675622,0.073754207,11.1405363,1
0.859578149,0.34189063,0.910617293,0.266544534,0.466342599,0.978299716,0.053210656,0.085589668,0.111495696,0.305040357,18.32786919,1
0.07740833,0.480899219,0.922207108,0.517588755,0.355655708,0.987452811,0.921532566,0.794614725,0.293446468,0.522725272,12.32679833,1
0.574960284,0.010128363,0.755629638,0.950509817,0.821009853,0.177292242,0.650284935,0.166214854,0.690490102,0.119422321,14.43789613,1
0.734917717,0.243063459,0.982288747,0.616057637,0.398291428,0.435635381,0.996982388,0.009560751,0.547017878,0.275455631,17.69225766,1
0.516489832,0.662374752,0.03045793,0.682178087,0.420525687,0.747853794,0.996968707,0.173114765,0.663602693,0.078485056,20.97444083,2
0.669578902,0.540704316,0.025330725,0.440647627,0.735478217,0.381496357,0.885342328,0.173764446,0.700235026,0.419178982,22.22488643,2
0.751082059,0.404301538,0.800598493,0.52081582,0.924410167,0.199971396,0.180945006,0.958370769,0.893426141,0.037976374,19.65540438,1
0.329605524,0.419295261,0.207083166,0.09863639,0.41982224,0.480284705,0.812003131,0.88069238,0.027736609,0.878271181,9.451087953,0
0.940586627,0.636776542,0.749849107,0.392428019,0.667813857,0.104284032,0.807076412,0.228517031,0.136534699,0.305343173,17.66061984,1
0.729916161,0.136583712,0.924665063,0.225493133,0.883784035,0.074483689,0.930211903,0.860553676,0.121361655,0.605094898,14.78194201,1
0.63748567,0.507760429,0.823181034,0.162434553,0.969784629,0.354664016,0.257271223,0.713335909,0.750748978,0.034657829,16.91966497,1
0.850479945,0.94700202,0.903226342,0.251755302,0.638138246,0.325587832,0.809658136,0.758210926,0.960752129,0.699038817,14.99781095,1
0.013870749,0.527482115,0.204110042,0.163740777,0.142046232,0.358689692,0.09904318,0.090416932,0.082807426,0.925439818,4.758720693,0
0.294577869,0.247338736,0.422643156,0.897728229,0.572667224,0.231440973,0.820384078,0.929431171,0.977032666,0.607285394,12.92516492,1
0.825669327,0.483589173,0.2224074,0.204253783,0.087028799,0.88680399,0.792824359,0.144685986,0.399540362,0.18289126,11.61487339,1
0.698912606,0.631512512,0.105564016,0.442068044,0.367673193,0.191494853,0.316784839,0.917115724,0.728545062,0.707424885,17.84490871,1
0.664375649,0.55598904,0.208469924,0.524625527,0.649308472,0.370318939,0.621937465,0.437768778,0.450157191,0.553245862,18.64666003,1
0.731999452,0.377203428,0.160381149,0.413121248,0.113327253,0.562009009,0.874215948,0.622967697,0.083626781,0.348234667,14.3117276,1
0.675483768,0.6515104,0.628160019,0.830491353,0.537129976,0.372631897,0.161023768,0.69835463,0.677007663,0.651233068,20.45002995,2
0.287560078,0.623641646,0.417220368,0.718847884,0.833031638,0.643721792,0.973800801,0.922141519,0.104332783,0.175846399,17.42414759,1
0.1815908,0.128006246,0.446941051,0.093234837,0.545109775,0.749335935,0.693769823,0.080232901,0.024878988,0.550004691,4.851023283,0
0.889183123,0.906070664,0.414045872,0.208638271,0.104718507,0.988963468,0.876272901,0.573372797,0.36633789,0.88370965,8.053205833,0
0.645904823,0.097192437,0.378984083,0.528176817,0.304980692,0.804886788,0.213024351,0.409115703,0.272675456,0.28570035,9.124877529,0
0.04002545,0.660111013,0.397346628,0.145781382,0.20515974,0.634493111,0.681297444,0.929766808,0.477914852,0.893848952,3.968031198,0
0.305153152,0.832311507,0.021540605,0.268882843,0.289199698,0.664570937,0.939528092,0.700119084,0.486520816,0.483073818,14.58612766,1
0.315892597,0.608566708,0.476460464,0.881866093,0.949581792,0.731153678,0.267239264,0.467459447,0.22036763,0.071562615,17.3611753,1
0.382609311,0.754198783,0.468847304,0.859525518,0.721300261,0.373061815,0.981074133,0.063533764,0.043989635,0.706910746,20.3928276,2
0.456513485,0.692400173,0.825574981,0.334996874,0.613819423,0.609521768,0.084495599,0.626923622,0.626891738,0.470900108,17.52191118,1
0.363490134,0.630139787,0.260284938,0.730752506,0.159149571,0.682274462,0.995674591,0.989794725,0.591200064,0.476193468,16.5564597,1
0.085001643,0.713004229,0.629619744,0.506051819,0.227898436,0.065812908,0.281870963,0.54853381,0.125561835,0.697447412,7.655623159,0
0.522269393,0.14513698,0.677173395,0.245950902,0.098211853,0.084174116,0.415965729,0.027811373,0.323485749,0.013254873,5.610784759,0
0.4017799,0.518292083,0.181948649,0.047799533,0.419013872,0.818707259,0.186701188,0.036880507,0.491591847,0.575004805,11.03380051,1
0.315878006,0.424419236,0.855096096,0.379228432,0.902554844,0.708522392,0.408270575,0.786830581,0.144085704,0.814071914,15.83119411,1
0.994778767,0.644338279,0.838157098,0.581322443,0.933579077,0.623233679,0.822959699,0.394272298,0.043097371,0.191499287,21.15055411,2
0.219583264,0.413166327,0.973864764,0.571869618,0.682291785,0.253390828,0.915093491,0.525689734,0.157886101,0.485762518,17.35753206,1
0.50670767,0.193122497,0.874117055,0.562597094,0.321986808,0.727132505,0.678873936,0.481158842,0.657746102,0.596322028,12.01793373,1
0.047445966,0.220705686,0.850656521,0.208217278,0.151041897,0.166590942,0.813643378,0.506925028,0.273714911,0.04561107,6.259014729,0
0.760745349,0.850396996,0.506856937,0.517048616,0.888072792,0.101477887,0.319919778,0.083705111,0.583726339,0.235768423,17.09072937,1
0.625893211,0.434030023,0.387813248,0.612831081,0.127852996,0.229233484,0.930662091,0.832293404,0.845469686,0.309026431,13.69041814,1
0.898901959,0.173564145,0.505823495,0.510624346,0.669798178,0.839909398,0.697525491,0.454440008,0.422004961,0.579951423,12.6641426,1
0.173186207,0.260637889,0.633972022,0.085010906,0.367751148,0.702310623,0.465761912,0.921540969,0.262189904,0.072385067,4.550899523,0
0.563392933,0.781046393,0.409363833,0.884012626,0.718404558,0.227689816,0.425966783,0.373447747,0.856320948,0.068389601,22.46731515,2
0.735287236,0.830311074,0.011749721,0.064945994,0.165509432,0.132225618,0.700559296,0.856633792,0.726963778,0.872642482,14.518783,1
0.489677361,0.567924408,0.797526708,0.195151644,0.012972507,0.511032678,0.942212866,0.997436663,0.948862905,0.221383376,13.19071383,1
0.221614194,0.81907139,0.41886942,0.159500149,0.284031851,0.070453222,0.302995545,0.129787192,0.354522438,0.73449858,9.103308676,0
0.206111052,0.96401283,0.940334167,0.181495577,0.881035791,0.889341014,0.889545055,0.651409739,0.331586987,0.286588424,15.72825723,1
0.963233166,0.272327507,0.356592748,0.91822641,0.73958661,0.756001361,0.556080113,0.666262763,0.455488651,0.95524126,20.73075946,2
0.352891301,0.645897843,0.621957164,0.208389645,0.802687534,0.676269377,0.500533146,0.465308486,0.518936314,0.876069295,13.00998424,1
0.34601845,0.936902232,0.769900221,0.31676808,0.919180509,0.121112936,0.11047193,0.438393709,0.971743863,0.046650841,17.17469594,1
0.052983981,0.318315477,0.76852926,0.00839314,0.850924395,0.900686642,0.80960811,0.049457711,0.201840626,0.566951678,6.33268286,0
0.20993972,0.241863824,0.94240392,0.357772399,0.973787745,0.204164609,0.510666892,0.633461676,0.350009716,0.433815746,14.90434366,1
0.572411381,0.939530926,0.502749871,0.609347523,0.173704821,0.697664095,0.758141937,0.702631896,0.274182043,0.805298391,17.72973556,1
0.958941568,0.668130427,0.819421608,0.604929517,0.557347472,0.810876832,0.266479012,0.687192288,0.117850109,0.413248365,20.0666458,2
0.04996396,0.378825231,0.020829277,0.19551532,0.517065545,0.998728195,0.678832754,0.825578167,0.317624629,0.145961122,10.8506782,1
0.01582116,0.257570092,0.196610393,0.778964435,0.477780104,0.553324626,0.068647179,0.101614607,0.464390623,0.599262055,11.12353532,1
0.436303846,0.608638156,0.518761885,0.196616951,0.371033677,0.617044157,0.761368775,0.779296227,0.583441558,0.484561057,11.96127336,1
0.052567253,0.658683605,0.100608716,0.799474878,0.968043326,0.969119182,0.641983697,0.955880697,0.611116589,0.355172025,17.9664732,1
0.461006478,0.493486909,0.434323848,0.75106489,0.981059843,0.961312246,0.460672124,0.500258747,0.234079935,0.883535307,18.17562424,1
0.983222296,0.115257016,0.055052927,0.004463043,0.302680524,0.408685077,0.239681423,0.251362634,0.91158713,0.644040273,8.679788313,0
0.756831024,0.5590708,0.902953494,0.509527676,0.615210028,0.565347982,0.062056063,0.96491589,0.869674172,0.499720986,21.50998563,2
0.519689689,0.587109963,0.640275594,0.486937089,0.564252478,0.444010843,0.328548079,0.46722757,0.064468558,0.155338335,15.1852419,1
0.806866614,0.538860632,0.942590975,0.184187895,0.431947961,0.50572622,0.250573703,0.065875254,0.676219097,0.898837323,19.00293866,1
0.540400888,0.38824202,0.206743967,0.575453625,0.310615164,0.078620003,0.266101087,0.30457544,0.248228177,0.793536746,16.45827405,1
0.341567845,0.42392611,0.918481024,0.142962857,0.110689537,0.161065597,0.194954613,0.323539269,0.978773762,0.030171354,9.999849991,0
0.224259794,0.832591776,0.623805832,0.593344566,0.230257568,0.94465229,0.992225679,0.303695805,0.776745367,0.873507259,13.09113066,1
0.482230814,0.857017705,0.548159419,0.607063309,0.76877963,0.797955924,0.573253124,0.534069312,0.583736904,0.503873085,19.18827113,1
0.704421227,0.819116557,0.153082305,0.071251235,0.456026717,0.950525605,0.998115056,0.589005307,0.700766676,0.497614765,15.91289833,1
0.92154119,0.300070116,0.161312891,0.185879162,0.722822248,0.332932373,0.869139355,0.84632198,0.192943751,0.379002869,14.57760377,1
0.689949787,0.897783981,0.717168655,0.356795722,0.372583655,0.342652203,0.118508446,0.378928109,0.199715249,0.138941202,16.49249928,1
0.963065016,0.526693833,0.439037785,0.962076849,0.406354258,0.943176158,0.614961147,0.146862319,0.426987237,0.484101754,20.90785379,2
0.964505823,0.545501618,0.322537771,0.781000008,0.270250845,0.850833816,0.524842553,0.556456242,0.602670656,0.043984272,19.20192512,1
0.120520968,0.016420885,0.996217434,0.371698279,0.306657242,0.971744975,0.798243146,0.613817481,0.628472573,0.6878632,9.22688831,0
0.599931088,0.160918577,0.767725752,0.089241403,0.126374087,0.360933553,0.221429436,0.451394427,0.880735359,0.683512223,7.096539344,0
0.237721934,0.975821483,0.334552428,0.94373948,0.471376939,0.083215799,0.470853926,0.175761866,0.4637851,0.5880638,17.83737963,1
0.274538957,0.7668206,0.193808869,0.337391602,0.168491102,0.365533806,0.799547005,0.359334141,0.042366708,0.155333513,11.14321929,1
0.030455771,0.011744201,0.079888436,0.780308056,0.207717911,0.786813784,0.278602301,0.653196986,0.347193097,0.514878247,11.14680082,1
0.167872517,0.657356509,0.437614213,0.290517925,0.990518575,0.257126028,0.823483774,0.63347233,0.588995446,0.663256097,10.38066638,1
0.869880963,0.501411554,0.374492634,0.029224088,0.433571189,0.061217282,0.095027068,0.08593796,0.134815805,0.891487717,13.75831073,1
0.856147363,0.811456988,0.518917704,0.341420256,0.990072387,0.439352883,0.105312354,0.961851671,0.348034231,0.384524595,17.29764791,1
0.575587147,0.095435143,0.898798256,0.348415953,0.115970112,0.49044545,0.020944662,0.516665298,0.477537876,0.221891615,10.02537329,1
0.865280224,0.768440896,0.28479258,0.372996422,0.925395634,0.515035039,0.420625074,0.354805558,0.170826789,0.591997951,17.16812742,1
0.807005872,0.184484684,0.868802947,0.948090793,0.586674144,0.223749658,0.218937044,0.009883797,0.800830221,0.384335437,20.92464033,2
0.004311214,0.203186752,0.578306614,0.589822122,0.715412073,0.869891477,0.545992442,0.020182444,0.213632705,0.529326848,8.280071268,0
0.471886322,0.60460983,0.704717737,0.955141362,0.797162814,0.782135219,0.80615069,0.771756305,0.163478019,0.931713896,21.42656699,2
0.532685574,0.248383329,0.376236256,0.425408274,0.48907088,0.85626255,0.536101263,0.183679875,0.434234814,0.175472116,11.48267952,1
0.461945078,0.485596295,0.374210313,0.215225138,0.040164418,0.2230411,0.927941887,0.918209718,0.897273451,0.110632772,8.065711201,0
0.069037606,0.336936801,0.151043556,0.353040142,0.014372517,0.121849001,0.370839984,0.233535763,0.050760279,0.679971797,7.342226777,0
0.566981339,0.622338766,0.924089799,0.553829802,0.906924634,0.544120623,0.530035769,0.070927434,0.893949894,0.031750106,22.69200724,2
0.574025205,0.665024126,0.34833424,0.438123933,0.479141129,0.070114539,0.580651012,0.632652791,0.402373089,0.670404501,17.55959133,1
0.154321993,0.927034281,0.74438712,0.746859371,0.685589423,0.950784498,0.270780522,0.203529832,0.175854223,0.592463983,17.7869211,1
0.738027614,0.288030842,0.509427882,0.070699544,0.177162716,0.822083332,0.01432921,0.533635635,0.664761375,0.218933649,7.983020902,0
0.679000301,0.907052065,0.994608971,0.026535566,0.821012568,0.816709996,0.681616365,0.497326108,0.790230537,0.024418049,19.54427084,1
0.975390833,0.718192262,0.120250481,0.107885482,0.722763469,0.306540435,0.504244065,0.497775726,0.923264942,0.109652129,15.72364159,1
0.266999163,0.05710946,0.544578125,0.063049188,0.062489009,0.811233886,0.552094297,0.437549131,0.145767298,0.184286074,0.2928819,0
0.425978791,0.910735574,0.668295287,0.940310779,0.913442246,0.48803181,0.674937708,0.286751637,0.489643154,0.822222318,23.46486588,2
0.650301683,0.382260819,0.787816567,0.491798574,0.82904652,0.629865171,0.090892038,0.075252784,0.186498002,0.384539789,17.08463493,1
0.509393356,0.351009003,0.044861868,0.835344666,0.02896027,0.866662869,0.132323745,0.174965404,0.752201508,0.79239882,19.15733152,1
0.654934502,0.141642696,0.892960059,0.213762239,0.109979195,0.075079127,0.305430505,0.340143503,0.462543179,0.996424671,7.209315066,0
0.54851261,0.801488775,0.682558191,0.325859634,0.481489814,0.632792382,0.018688529,0.000718702,0.47964989,0.887864119,17.50895182,1
0.61513174,0.571811945,0.70632792,0.373427491,0.812746853,0.939798634,0.464776774,0.08184632,0.940666079,0.545654338,17.29759646,1
0.465504772,0.184866472,0.935571329,0.411653455,0.492067538,0.308145194,0.981278081,0.466624994,0.454755772,0.0855834,12.69507938,1
0.217983194,0.879391727,0.539825878,0.938230303,0.743946128,0.021413264,0.20750937,0.893966491,0.792597065,0.507629872,19.98921509,1
0.239437261,0.610543318,0.282898747,0.390358362,0.618768849,0.781190963,0.286436869,0.355554247,0.563828184,0.705524194,12.75108348,1
0.340843382,0.015822142,0.133732775,0.598450356,0.32282348,0.073909526,0.385375032,0.728434749,0.09650318,0.86560546,8.603240344,0
0.29841272,0.007338889,0.487023185,0.649929317,0.45004683,0.95733859,0.608740888,0.664556396,0.774114562,0.93763477,7.0044891,0
0.454597365,0.201061411,0.873592556,0.72060509,0.136532866,0.796750599,0.530581868,0.173638806,0.130635404,0.308465382,15.61708664,1
0.209160053,0.362693257,0.30061793,0.080127519,0.313054002,0.360743527,0.992741487,0.450159359,0.46521289,0.304817084,5.882133337,0
0.513625665,0.074324005,0.959846972,0.101374057,0.308147202,0.87067209,0.549228269,0.858122673,0.713279081,0.92491171,6.586056977,0
0.573262663,0.264296304,0.358283969,0.759828778,0.102080843,0.780525862,0.000785084,0.150431075,0.511232655,0.491435613,12.81282888,1
0.011958579,0.202456488,0.154353122,0.720316809,0.389890644,0.172820157,0.434986982,0.792390926,0.471338197,0.743368479,11.18350327,1
0.90504157,0.271548677,0.29847562,0.626338276,0.126491117,0.160721372,0.832977627,0.619674627,0.891566991,0.984251598,13.15801121,1
0.462720823,0.577655571,0.607157662,0.606562933,0.361298116,0.495672472,0.136576379,0.808132094,0.070071999,0.240035045,16.40617927,1
0.483487611,0.033004361,0.224291968,0.990471577,0.781210822,0.762662533,0.750981698,0.565716283,0.681176074,0.23345617,12.57116455,1
0.277308949,0.972998559,0.48727778,0.040202509,0.916910283,0.289450915,0.974068178,0.301904822,0.841461159,0.227267163,12.83832263,1
0.5597657,0.3939461,0.458746599,0.908658094,0.063868477,0.611119371,0.722142859,0.273426553,0.07653006,0.982891871,14.30267989,1
0.380345785,0.975961705,0.391164997,0.942733528,0.780244078,0.878379105,0.913938842,0.028935398,0.009290034,0.72712865,23.11709178,2
0.499419252,0.884836502,0.69542203,0.991338336,0.838780922,0.594128374,0.294575742,0.453001637,0.535236238,0.9303228,25.59919657,2
0.220624408,0.241870424,0.099566766,0.866640676,0.664612819,0.839467945,0.964797558,0.447213879,0.196435048,0.430390294,18.52541948,1
0.015693199,0.681484658,0.139390778,0.575340408,0.190810958,0.715517332,0.995404318,0.854562369,0.890509613,0.009081529,10.397646,1
0.215151745,0.706641528,0.486928564,0.36285131,0.20322658,0.458907726,0.233014123,0.225935042,0.369527283,0.225077999,9.433040825,0
0.806807536,0.211884782,0.176950237,0.664797426,0.461803806,0.602611894,0.953467273,0.303954501,0.196005437,0.313254356,15.87167624,1
0.051706016,0.58233414,0.304455203,0.190265289,0.703630904,0.059340412,0.110919005,0.78089234,0.145934205,0.690807792,6.0038456,0
0.018602354,0.233847126,0.651588575,0.447405942,0.961709386,0.644820271,0.843693893,0.118214334,0.127919094,0.538562979,11.27832134,1
0.997317817,0.728492464,0.214529687,0.877550116,0.623088034,0.42435224,0.726255856,0.592851761,0.385215723,0.966491915,20.60856576,2
0.702609554,0.70525049,0.448256731,0.457264078,0.978612257,0.501467368,0.542796792,0.33135547,0.700862531,0.697317739,20.37229777,2
